Gene	L21.D20.Tox.WT1_S6	L22.D20.Tox.WT2_S7	L23.D20.Tox.WT3_S8	L24.D20.Tox.WT4_S9	L25.D20.Tox.WT5_S10	L26.D20.Tox.KO1_S11	L27.D20.Tox.KO2_S12	L28.D20.Tox.KO3_S13	L29.D20.Tox.KO4_S14	L30.D20.Tox.KO5_S15
Gm44672	0	0	0	0	1	0	0	0	0	0
Gm44673	11	8	1	1	10	9	7	5	5	8
Gm44674	4	4	6	3	6	8	5	4	7	13
Gm44675	0	0	0	0	0	0	0	0	0	0
Gm44676	0	1	1	2	1	2	0	0	1	0
Gm44677	0	0	0	0	0	0	0	0	0	0
Gm44678	0	0	0	0	0	0	0	0	0	0
Gm44679	0	0	0	0	0	0	0	0	0	0
Gm4468	0	0	1	0	1	0	0	0	0	0
Gm44680	0	0	0	0	0	0	0	0	0	0
Gm44681	0	0	0	0	0	0	0	2	0	0
Gm44682	0	0	0	0	0	0	0	0	0	0
Gm44683	0	0	0	0	0	0	0	0	0	0
Gm44684	3	0	6	2	5	8	2	3	1	5
Gm44686	28	34	48	39	43	76	89	60	51	45
Gm44687	0	0	0	0	0	0	0	0	0	0
Gm44688	0	0	0	0	0	0	0	0	0	0
Gm44689	0	0	0	0	0	0	0	0	0	0
Gm44690	0	0	0	0	0	0	0	0	0	0
Gm44691	0	0	0	0	0	0	0	0	0	0
Gm44692	0	0	0	0	0	0	0	0	0	0
Gm44693	0	0	0	1	0	0	0	0	0	0
Gm44694	188	114	109	133	158	172	271	123	175	176
Gm44695	1	0	2	5	4	0	0	0	0	0
Gm44696	0	0	0	0	0	0	3	2	0	0
Gm44697	0	0	1	0	0	4	0	1	1	2
Gm44698	6	1	1	0	0	0	2	1	0	0
Gm44699	37	0	15	46	8	31	17	23	4	18
Gm44700	0	0	0	0	0	0	0	0	0	0
Gm44702	7	2	3	11	0	1	1	2	3	5
Gm44703	0	0	0	0	0	0	0	0	0	0
Gm44704	6	2	5	6	6	9	5	1	0	7
Gm44705	0	0	0	1	0	1	1	0	1	0
Gm44706	6	5	3	5	7	4	4	5	2	3
Gm44707	0	0	0	0	0	0	0	1	0	0
Gm44708	0	0	0	0	0	0	0	0	0	0
Gm44709	0	0	0	0	0	0	0	0	0	0
Gm44710	0	1	1	0	3	3	2	1	2	0
Gm44711	0	0	0	1	0	0	1	1	0	0
Gm44712	0	0	4	2	0	4	0	1	2	0
Gm44713	0	0	0	0	0	0	0	0	0	0
Gm44714	0	0	0	1	0	0	0	0	0	0
Gm44715	0	0	0	0	0	0	0	0	0	0
Gm44716	0	0	0	0	0	0	0	0	0	0
Gm44717	0	0	0	2	0	0	0	0	0	0
Gm44718	0	0	0	0	0	0	0	0	0	0
Gm44719	0	0	0	0	0	0	0	0	0	0
Gm44720	0	0	0	0	0	0	0	0	0	0
Gm44721	0	0	0	0	0	0	0	0	0	0
Gm44722	8	0	0	7	1	1	2	0	2	0
Gm44723	0	0	0	0	0	0	0	0	0	0
Gm44724	0	0	0	0	0	0	0	0	0	0
Gm44725	0	0	0	0	0	0	0	0	0	0
Gm44726	0	0	0	0	0	0	0	0	0	0
Gm44727	0	0	0	0	0	0	0	0	0	0
Gm44729	0	2	2	9	1	3	2	0	3	3
Gm4473	1	0	0	0	1	1	3	0	0	0
Gm44730	0	0	0	0	0	0	0	0	0	0
Gm44731	0	1	0	0	0	0	5	1	4	0
Gm44732	0	0	0	0	0	0	0	0	0	0
Gm44733	0	0	0	0	0	0	0	0	0	0
Gm44734	1	3	0	6	1	1	0	1	2	9
Gm44735	24	19	12	12	22	21	25	14	27	18
Gm44736	0	0	0	0	0	0	0	0	0	0
Gm44737	0	0	0	0	0	0	0	0	0	0
Gm44738	0	0	0	0	0	0	0	0	0	0
Gm44739	0	0	0	0	0	1	0	0	0	0
Gm44740	0	0	0	0	0	0	0	0	0	0
Gm44741	0	0	0	0	0	0	0	0	0	0
Gm44742	2	0	0	0	0	0	0	0	0	0
Gm44743	0	0	0	0	0	0	0	0	0	0
Gm44744	0	0	0	0	0	0	0	0	0	0
Gm44745	128	59	53	82	80	63	65	67	39	95
Gm44746	4	12	16	8	14	15	31	8	15	11
Gm44748	0	0	0	0	0	0	0	0	0	0
Gm44749	0	0	0	0	0	0	0	0	0	0
Gm44750	6	3	17	5	9	14	6	2	0	10
Gm44751	21	15	9	26	16	25	17	6	5	17
Gm44752	18	19	29	7	2	10	8	8	13	12
Gm44753	0	0	0	0	0	0	0	0	0	0
Gm44754	0	0	0	0	0	0	0	0	0	0
Gm44755	0	0	0	0	0	0	0	0	0	0
Gm44756	0	0	0	0	0	0	0	0	0	0
Gm44757	0	0	0	0	0	0	0	0	0	0
Gm44758	0	0	0	0	0	0	0	0	0	0
Gm44759	0	2	0	0	0	0	0	0	0	0
Gm44760	0	1	0	2	0	1	1	2	1	1
Gm44761	0	0	0	0	0	0	0	0	0	0
Gm44763	0	0	0	0	0	0	0	0	0	0
Gm44764	0	0	0	0	0	0	0	0	0	0
Gm44765	0	0	0	0	0	0	0	0	0	0
Gm44767	0	0	0	0	0	0	0	0	0	0
Gm44768	0	0	0	0	0	0	0	0	0	0
Gm44769	0	0	0	0	0	0	0	0	0	0
Gm44770	0	0	0	0	0	0	0	0	0	0
Gm44771	0	0	1	2	1	1	0	1	1	1
Gm44772	0	0	0	0	0	0	0	0	0	0
Gm44773	0	0	0	0	0	0	0	0	0	0
Gm44775	3	0	1	1	3	0	0	0	0	1
Gm44776	0	0	0	0	0	0	0	0	0	0
Gm44777	25	34	45	56	6	38	53	33	28	35
Gm44778	0	0	0	0	0	0	0	0	0	0
Gm44779	0	0	1	0	0	0	0	0	0	0
Gm4478	0	0	0	0	0	0	0	0	1	0
Gm44780	0	0	0	0	0	0	0	0	0	0
Gm44781	0	0	0	0	0	0	0	0	0	0
Gm44782	0	0	0	0	0	0	0	0	0	0
Gm44784	0	0	0	0	0	0	0	0	0	0
Gm44785	0	0	0	0	0	0	0	0	0	0
Gm44786	0	0	0	0	0	0	0	1	0	0
Gm44787	0	0	0	0	0	0	0	0	0	0
Gm44788	0	0	0	0	0	0	0	0	0	0
Gm44789	4	6	0	7	12	14	8	8	4	11
Gm4479	0	0	0	0	0	0	0	0	0	1
Gm44790	0	0	0	0	0	0	0	0	0	0
Gm44792	0	0	0	0	0	0	0	0	0	0
Gm44793	0	0	0	0	0	0	0	0	0	0
Gm44794	0	0	0	0	0	0	0	0	0	0
Gm44795	0	0	0	0	0	0	0	0	0	0
Gm44796	0	0	0	0	0	0	0	0	0	0
Gm44797	0	0	0	0	0	0	0	0	0	0
Gm44798	0	0	0	0	0	0	0	0	0	0
Gm44799	0	0	0	0	0	0	0	1	0	0
Gm44800	0	0	0	0	0	0	0	0	0	0
Gm44801	0	0	0	0	0	0	0	0	0	0
Gm44802	0	0	0	0	0	0	0	0	0	0
Gm44803	0	0	0	0	0	0	0	0	0	0
Gm44805	0	0	0	0	0	0	0	0	0	0
Gm44806	0	0	0	0	0	0	0	0	0	0
Gm44807	0	0	0	0	0	0	0	0	0	0
Gm44808	0	0	0	0	0	0	0	0	0	0
Gm44809	0	0	0	0	0	0	0	0	0	0
Gm44811	0	0	0	0	0	0	0	0	0	0
Gm44812	0	0	0	0	0	0	0	0	0	0
Gm44813	0	0	0	0	0	0	0	0	0	0
Gm44814	3	0	0	0	0	1	0	2	0	0
Gm44815	0	0	0	0	0	0	0	0	0	0
Gm44816	1	0	0	1	2	3	0	1	1	0
Gm44817	0	0	0	0	0	0	0	0	0	0
Gm44818	0	0	0	0	0	0	0	0	0	0
Gm4482	0	0	0	0	0	3	4	0	0	1
Gm44820	0	0	0	0	0	0	0	0	0	0
Gm44821	0	0	0	0	0	0	0	0	0	0
Gm44822	3	0	0	0	4	1	1	0	2	3
Gm44823	0	0	0	0	0	0	0	0	0	0
Gm44824	0	0	0	0	0	0	0	0	0	0
Gm44825	0	0	0	0	0	0	0	0	0	0
Gm44826	0	0	0	0	0	0	0	0	0	0
Gm44827	0	0	0	0	0	0	0	0	0	0
Gm44828	0	0	0	0	0	0	0	0	0	0
Gm44829	12	12	21	34	28	48	27	31	28	51
Gm44830	1	0	0	0	0	0	1	0	0	1
Gm44831	0	0	0	0	0	0	0	0	0	0
Gm44832	0	0	0	0	0	0	0	0	0	1
Gm44833	0	0	0	0	0	0	0	0	0	0
Gm44834	22	5	4	4	8	5	6	5	0	4
Gm44835	5	2	5	6	1	3	3	10	7	6
Gm44836	10	8	4	6	6	7	15	12	12	5
Gm44837	0	0	0	0	0	0	0	0	0	0
Gm44839	0	0	0	0	0	0	0	0	0	0
Gm44840	0	0	0	0	0	0	0	0	0	0
Gm44842	0	0	0	0	0	0	0	0	0	0
Gm44843	0	0	0	0	0	0	0	0	0	0
Gm44844	0	0	0	0	0	0	0	0	0	0
Gm44845	0	0	0	0	0	0	0	0	0	0
Gm44846	0	0	0	0	0	0	0	0	0	0
Gm44847	0	0	0	0	0	0	0	0	0	0
Gm44848	0	0	0	0	0	0	0	0	0	0
Gm44849	0	0	0	0	0	0	0	0	0	0
Gm44850	1	7	5	0	1	0	0	3	0	4
Gm44851	0	4	2	1	2	0	4	6	8	1
Gm44852	0	0	0	0	0	0	0	0	0	0
Gm44853	0	0	0	0	0	0	0	0	0	0
Gm44854	2	0	0	0	0	0	0	0	0	0
Gm44855	0	0	0	0	0	0	0	0	0	0
Gm44856	0	0	0	0	0	0	0	0	0	0
Gm44857	0	0	0	0	0	0	0	0	0	0
Gm44858	0	0	0	0	0	0	0	0	0	0
Gm44859	0	0	0	0	0	0	0	0	0	0
Gm44860	0	1	3	1	0	2	0	0	0	12
Gm44861	0	1	0	4	0	2	0	0	0	11
Gm44862	0	0	0	0	0	0	0	1	0	0
Gm44863	0	0	0	0	0	0	0	1	0	0
Gm44864	0	0	0	0	0	0	0	0	0	0
Gm44865	0	0	0	0	0	0	0	0	0	0
Gm44866	0	0	0	0	0	0	0	0	0	0
Gm44867	0	0	1	0	2	0	0	0	1	2
Gm44869	0	0	0	0	0	0	0	0	0	1
Gm4487	0	0	0	0	0	0	0	0	1	0
Gm44870	0	0	0	0	0	0	0	0	0	0
Gm44871	0	0	0	0	0	0	0	0	0	0
Gm44872	0	0	1	0	0	1	2	0	1	0
Gm44873	0	0	0	0	0	0	0	0	0	0
Gm44874	0	0	0	0	0	0	0	0	0	0
Gm44876	1	0	0	0	0	0	0	0	1	0
Gm44877	1	0	0	2	0	4	1	1	2	0
Gm44878	1	0	3	4	5	0	5	3	8	2
Gm44879	0	0	0	0	0	0	0	0	0	0
Gm44881	0	0	0	0	0	0	0	0	0	0
Gm44882	0	0	0	0	0	0	0	0	0	0
Gm44883	0	0	0	0	0	0	0	0	0	0
Gm44886	0	0	0	0	0	0	0	0	0	0
Gm44887	0	0	0	0	0	0	0	0	0	0
Gm44888	1	0	0	5	1	6	1	2	1	2
Gm44889	0	0	0	0	0	0	0	0	0	0
Gm4489	0	0	0	0	0	0	0	0	0	0
Gm44891	2	0	3	12	2	4	0	9	12	11
Gm44892	2	0	2	14	1	1	2	2	1	5
Gm44893	0	0	0	0	0	0	0	0	0	0
Gm44894	0	0	0	0	0	0	0	0	0	0
Gm44895	0	0	0	0	0	0	0	0	0	0
Gm44896	0	0	0	0	0	0	0	0	0	0
Gm44897	0	0	0	0	0	0	0	0	0	0
Gm44898	0	0	0	0	0	0	0	0	0	0
Gm44899	3	2	0	6	1	2	4	1	3	3
Gm44901	3	6	7	27	12	14	35	23	25	21
Gm44902	0	0	0	0	0	0	0	0	0	0
Gm44903	0	0	0	0	0	0	0	0	0	0
Gm44907	2	4	0	21	7	2	8	5	4	4
Gm44908	0	0	0	0	0	0	0	0	0	0
Gm44909	0	0	0	0	0	0	0	0	0	0
Gm4491	0	0	0	0	0	0	0	0	0	0
Gm44910	0	0	0	0	0	0	0	0	0	0
Gm44911	0	0	0	0	0	0	0	0	0	0
Gm44913	0	1	3	0	0	0	1	0	0	0
Gm44914	0	0	0	0	0	0	0	0	0	0
Gm44916	3	2	5	7	1	6	11	15	10	5
Gm44917	0	1	0	0	0	1	0	0	0	0
Gm44919	0	0	0	0	0	0	0	0	0	0
Gm44920	0	0	0	0	0	0	0	1	0	0
Gm44921	0	0	0	0	0	0	0	0	0	0
Gm44922	0	0	0	0	0	0	0	0	0	0
Gm44923	0	0	0	0	0	0	0	0	0	0
Gm44924	0	0	0	0	0	0	0	0	0	0
Gm44925	0	0	0	0	0	0	0	0	0	0
Gm44926	0	0	0	0	0	0	0	0	0	0
Gm44927	0	0	0	0	0	0	0	0	0	0
Gm44928	0	0	0	0	0	0	0	0	0	0
Gm44929	0	0	0	0	0	0	0	0	0	0
Gm44930	0	0	0	0	0	0	0	0	0	0
Gm44931	3	3	4	0	0	4	7	0	4	0
Gm44932	0	0	0	0	0	0	0	0	0	0
Gm44933	0	0	0	0	0	0	0	0	0	0
Gm44934	0	0	0	0	0	0	0	0	0	0
Gm44936	0	0	0	0	0	0	1	0	0	0
Gm44937	3	1	1	1	2	2	3	2	3	3
Gm44938	0	0	0	0	0	0	0	0	0	0
Gm44939	0	0	0	0	0	0	0	0	0	0
Gm44940	0	0	0	0	0	0	0	0	0	0
Gm44941	4	11	13	20	7	38	25	16	21	14
Gm44942	0	0	0	0	0	0	0	0	0	0
Gm44943	0	0	0	0	0	0	0	0	0	0
Gm44945	0	0	0	0	0	0	0	0	0	0
Gm44946	0	0	0	0	0	0	0	0	0	0
Gm44947	0	0	0	0	0	0	0	0	0	0
Gm44948	0	0	0	0	0	0	0	0	0	0
Gm44949	2	1	1	0	0	1	3	2	0	0
Gm44950	0	1	0	0	0	0	0	2	0	2
Gm44951	2	1	0	1	0	0	1	1	0	0
Gm44952	0	0	0	0	0	0	0	0	0	0
Gm44953	3	0	3	0	0	0	2	1	1	0
Gm44954	0	0	1	1	0	2	1	0	1	0
Gm44955	0	0	0	0	0	0	0	0	0	0
Gm44956	0	0	0	0	0	0	0	0	0	0
Gm44957	0	2	0	0	0	0	0	2	0	0
Gm44958	0	0	3	0	1	2	0	0	0	0
Gm44959	0	0	0	0	0	0	0	0	0	0
Gm44960	0	0	0	0	0	0	0	0	0	0
Gm44961	0	0	0	0	0	0	0	0	0	0
Gm44962	0	0	0	0	0	0	0	0	0	0
Gm44964	0	0	0	0	0	0	0	0	0	0
Gm44965	0	0	0	0	0	0	0	0	0	0
Gm44966	0	0	0	0	0	0	0	0	0	0
Gm44967	1	7	3	6	3	16	25	11	4	5
Gm44968	0	0	0	0	0	0	0	0	0	0
Gm44969	0	0	0	0	0	0	0	0	0	0
Gm44970	0	0	0	0	0	0	0	0	0	0
Gm44971	0	0	0	0	0	0	0	0	0	0
Gm44972	0	0	0	1	0	0	0	0	0	0
Gm44973	0	0	0	0	0	0	0	0	0	0
Gm44974	0	0	0	0	0	0	0	0	0	0
Gm44975	0	0	0	3	0	0	0	0	0	0
Gm44976	0	0	0	0	0	0	0	0	0	0
Gm44977	0	0	0	0	0	0	0	0	0	0
Gm44978	0	0	0	0	0	0	0	0	0	0
Gm44979	0	0	0	0	0	0	0	0	0	0
Gm4498	0	0	0	0	0	0	0	0	0	0
Gm44980	0	0	0	0	0	0	0	0	0	0
Gm44981	1	0	0	2	2	0	0	0	0	0
Gm44982	0	0	0	0	0	0	0	0	0	0
Gm44983	0	0	0	0	0	0	0	0	0	0
Gm44984	0	0	0	0	0	0	0	0	0	0
Gm44985	2	1	4	2	0	3	1	1	4	4
Gm44986	2	2	4	4	7	5	16	8	12	0
Gm44987	0	0	0	0	1	0	0	0	0	0
Gm44988	0	0	0	0	0	0	0	0	0	0
Gm44989	0	0	0	0	0	0	0	0	0	0
Gm44990	0	0	0	0	0	0	0	0	0	0
Gm44991	0	0	0	0	0	0	0	0	0	0
Gm44992	0	0	0	0	0	0	0	0	0	0
Gm44993	0	0	0	0	0	0	0	0	0	0
Gm44995	0	0	0	0	0	0	0	2	0	2
Gm44996	0	0	0	0	0	0	0	0	0	0
Gm44997	0	0	0	0	0	0	0	0	1	0
Gm44998	0	0	0	0	0	0	0	0	0	0
Gm44999	0	0	0	0	0	0	0	0	0	0
Gm45001	5	2	0	0	4	1	1	2	0	9
Gm45002	0	0	0	0	0	0	0	0	0	0
Gm45003	0	0	0	0	0	0	0	0	0	0
Gm45004	0	0	0	0	0	0	0	0	0	0
Gm45005	0	0	0	0	0	0	0	0	0	0
Gm45006	0	0	0	0	0	0	0	0	0	0
Gm45007	0	0	0	0	0	0	0	1	0	0
Gm45008	0	0	0	0	0	0	0	0	0	0
Gm4501	0	0	0	0	0	0	0	0	0	0
Gm45011	0	0	0	0	0	0	0	0	0	0
Gm45012	0	0	0	0	0	0	0	0	0	0
Gm45013	0	0	0	0	0	0	0	0	0	0
Gm45014	18	19	36	34	24	44	44	30	32	32
Gm45015	0	0	0	0	0	0	0	0	0	0
Gm45016	0	2	3	0	2	3	4	4	1	2
Gm45017	0	0	0	0	0	0	0	0	0	0
Gm45020	0	0	0	0	0	0	0	0	0	0
Gm45021	0	0	0	0	0	0	0	0	0	0
Gm45022	0	0	0	0	0	1	0	0	0	0
Gm45023	0	0	0	0	0	0	0	0	0	0
Gm45024	0	0	0	0	0	0	0	0	0	0
Gm45025	0	0	0	0	0	0	0	0	0	0
Gm45026	0	0	0	0	0	0	0	1	0	0
Gm45027	0	0	0	2	0	1	1	0	0	0
Gm45029	0	0	0	0	0	0	2	0	0	1
Gm45030	0	0	0	0	0	0	0	2	0	0
Gm45031	0	0	0	0	0	0	0	0	0	0
Gm45032	0	0	0	0	0	0	0	0	0	0
Gm45033	1	0	0	2	9	2	0	0	1	0
Gm45034	0	0	0	0	0	0	0	0	0	0
Gm45037	0	0	0	0	0	0	0	0	0	0
Gm45038	0	0	0	0	0	0	0	0	0	0
Gm45039	0	0	0	0	0	0	0	0	0	0
Gm45040	0	0	0	0	0	0	0	0	0	0
Gm45041	7	0	0	0	4	0	0	1	0	11
Gm45042	0	0	0	0	0	0	0	0	0	0
Gm45044	0	0	0	0	0	0	0	0	0	0
Gm45045	0	0	0	0	0	0	0	0	0	0
Gm45047	0	0	0	0	0	0	0	0	0	0
Gm45048	0	0	0	0	0	0	0	0	0	0
Gm45049	0	0	0	0	0	0	0	0	0	0
Gm45051	21	16	10	50	28	14	39	20	28	12
Gm45052	0	0	0	1	0	0	1	0	0	1
Gm45053	9	0	12	0	1	3	2	5	4	6
Gm45054	0	0	0	0	0	0	0	0	0	0
Gm45056	0	0	0	0	0	0	0	0	0	0
Gm45058	0	0	0	0	0	0	0	0	0	0
Gm45059	2	0	0	1	1	4	1	0	0	3
Gm45060	0	0	0	1	0	0	0	0	0	0
Gm45061	0	0	0	0	0	0	0	0	0	0
Gm45062	0	0	0	0	0	0	0	0	0	0
Gm45063	0	0	0	0	0	0	0	0	0	0
Gm45064	0	0	0	0	0	0	0	0	0	0
Gm45066	0	0	0	0	0	0	0	0	0	0
Gm45069	17	11	12	28	30	47	37	16	35	27
Gm45070	0	0	0	0	0	0	0	0	0	0
Gm45071	0	0	0	0	0	0	0	0	0	0
Gm45072	0	0	0	0	0	0	0	0	0	0
Gm45073	0	0	0	0	0	0	1	0	0	3
Gm45074	3	0	0	0	0	0	0	0	0	0
Gm45075	0	0	0	0	0	0	0	0	0	0
Gm45076	0	0	1	3	0	1	2	0	0	0
Gm45078	0	0	0	0	0	0	0	0	0	0
Gm45079	0	0	0	0	0	0	0	0	0	0
Gm45080	4	2	0	1	0	1	0	0	1	0
Gm45081	0	1	0	0	1	0	0	0	0	0
Gm45082	0	0	0	0	0	0	0	0	0	0
Gm45083	0	0	0	0	0	0	0	0	0	0
Gm45084	0	0	1	0	0	1	7	5	0	1
Gm45085	0	0	0	0	0	0	0	0	0	0
Gm45086	0	0	0	0	0	0	0	0	0	0
Gm45088	0	0	0	1	0	0	0	0	0	0
Gm45089	0	0	0	0	0	0	0	0	0	0
Gm45090	0	0	0	0	0	0	0	0	0	0
Gm45091	0	2	0	0	0	0	0	0	0	0
Gm45092	0	0	0	0	0	0	0	0	0	0
Gm45093	0	0	0	0	0	0	0	0	0	0
Gm45094	31	23	57	16	49	56	90	44	53	51
Gm45095	1	1	1	2	4	2	5	3	4	3
Gm45096	1	1	1	1	3	0	1	1	0	1
Gm45098	0	0	0	0	0	0	0	0	0	0
Gm4510	0	0	0	0	0	0	0	0	0	0
Gm45100	0	0	0	0	0	1	0	0	0	0
Gm45101	0	0	0	0	0	0	0	0	0	0
Gm45102	0	0	0	0	0	0	0	0	0	0
Gm45104	0	0	0	0	0	0	0	0	0	0
Gm45105	0	0	0	0	0	0	0	0	0	0
Gm45110	31	12	24	22	5	19	9	18	28	20
Gm45112	0	0	0	0	0	1	3	1	0	0
Gm45113	0	0	0	1	0	1	0	2	1	0
Gm45114	0	0	0	0	0	0	0	0	0	0
Gm45115	0	0	0	0	0	0	0	1	0	0
Gm45116	0	0	0	0	0	0	0	0	0	0
Gm45117	0	0	0	0	0	0	0	0	0	0
Gm45118	0	0	0	0	0	0	0	0	0	0
Gm45119	0	0	0	0	0	0	0	0	0	0
Gm45120	6	3	2	10	7	9	14	5	10	13
Gm45121	0	0	0	0	0	0	0	0	0	0
Gm45122	0	0	0	0	0	0	0	0	0	0
Gm45124	0	0	0	0	0	0	0	0	0	0
Gm45125	0	0	0	0	0	0	0	0	0	0
Gm45126	0	0	0	0	0	0	0	0	0	0
Gm45127	0	0	0	0	0	0	0	0	0	0
Gm45129	0	0	0	0	0	0	0	0	0	0
Gm4513	0	0	0	0	0	0	0	0	0	0
Gm45130	0	0	0	0	0	0	0	0	0	0
Gm45131	0	0	0	0	0	0	0	0	0	0
Gm45132	0	0	0	0	0	0	0	0	0	0
Gm45133	7	7	3	9	12	12	4	5	15	14
Gm45134	0	0	0	0	0	0	0	0	0	0
Gm45135	0	0	0	0	0	0	0	0	0	0
Gm45136	0	0	0	0	0	0	0	0	0	0
Gm45137	4	7	4	11	1	10	9	14	5	10
Gm45139	0	0	0	0	0	0	0	0	0	0
Gm45140	4	2	3	2	2	3	7	3	5	0
Gm45141	1	0	0	1	0	0	1	1	0	3
Gm45144	0	0	0	0	0	0	0	0	0	0
Gm45145	0	0	0	0	0	0	0	0	0	0
Gm45146	0	0	0	0	0	0	0	0	0	0
Gm45147	0	0	0	0	0	0	0	0	0	0
Gm45148	0	1	1	4	2	3	0	0	4	3
Gm45149	0	0	0	0	0	0	0	0	0	0
Gm45150	0	0	0	0	0	0	0	0	0	0
Gm45151	0	0	0	0	0	0	0	0	0	3
Gm45153	114	97	82	61	87	271	193	202	237	204
Gm45155	1	2	0	1	2	2	0	3	1	6
Gm45156	0	0	0	0	0	0	0	0	0	0
Gm45157	0	0	0	0	0	0	0	0	0	0
Gm45159	0	0	0	0	0	0	0	4	0	0
Gm45160	0	0	0	0	0	0	0	0	0	0
Gm45161	0	0	0	0	0	0	0	0	0	0
Gm45162	1	0	0	0	0	3	0	1	0	0
Gm45163	0	0	0	0	0	0	0	0	0	0
Gm45164	0	0	0	0	0	0	0	0	0	0
Gm45165	0	0	0	0	0	0	0	0	0	0
Gm45166	0	0	0	0	0	0	0	0	0	0
Gm45167	0	0	0	2	0	0	0	0	0	0
Gm45168	1	0	0	2	0	1	0	0	3	0
Gm45169	0	0	0	0	0	0	0	0	0	0
Gm45170	0	0	0	0	0	0	2	0	0	0
Gm45171	0	0	0	0	0	0	0	0	0	0
Gm45172	0	0	0	0	0	0	0	0	0	0
Gm45173	0	0	0	0	0	0	0	0	0	0
Gm45174	0	0	0	0	0	0	0	0	0	0
Gm45175	0	0	0	0	0	0	0	0	0	0
Gm45176	0	0	0	0	0	0	0	0	0	0
Gm45177	0	0	0	0	0	0	0	0	0	0
Gm45178	0	0	0	0	0	0	0	0	0	0
Gm45179	0	0	0	0	0	0	0	0	0	0
Gm4518	0	0	0	0	0	0	0	0	2	0
Gm45181	0	0	0	0	0	0	0	0	0	0
Gm45182	0	0	0	0	0	0	0	0	0	0
Gm45183	0	0	0	0	0	0	0	0	0	0
Gm45184	0	0	0	2	1	0	1	2	0	0
Gm45185	0	0	0	1	1	0	0	0	1	0
Gm45186	2	2	1	8	0	3	1	1	3	1
Gm45187	3	0	0	0	0	1	0	3	0	1
Gm45188	0	0	0	0	0	0	1	0	0	1
Gm45189	0	0	0	0	0	0	0	0	0	0
Gm45191	105	71	35	49	54	66	113	78	38	87
Gm45192	0	0	0	0	0	0	0	0	0	0
Gm45193	0	0	0	0	0	0	0	0	0	0
Gm45194	0	0	0	0	0	0	0	0	0	0
Gm45195	0	0	0	0	0	0	0	0	0	0
Gm45196	0	0	0	0	0	0	0	0	0	0
Gm45197	0	0	0	0	0	0	0	0	0	0
Gm45198	0	0	0	0	0	0	0	0	0	0
Gm45199	0	0	0	0	0	0	0	0	0	0
Gm45200	0	0	0	0	0	0	0	0	0	0
Gm45201	4	0	1	0	0	1	0	5	0	2
Gm45202	0	0	0	0	0	0	0	0	0	0
Gm45203	3	11	11	17	11	21	29	25	20	36
Gm45204	0	0	0	0	0	0	0	0	0	0
Gm45205	9	1	2	12	2	8	5	6	11	7
Gm45206	9	0	2	0	0	0	6	12	14	8
Gm45207	0	0	0	0	0	0	0	0	0	0
Gm45208	0	0	0	0	0	0	0	0	0	0
Gm45209	0	0	0	0	0	0	0	0	1	0
Gm45210	0	0	0	0	0	0	0	0	0	0
Gm45211	0	0	0	0	0	0	0	0	0	0
Gm45212	1	4	1	2	1	2	4	0	0	2
Gm45213	0	0	0	0	0	0	0	0	0	0
Gm45215	0	0	0	0	0	0	0	0	0	0
Gm45216	2	1	2	0	0	1	7	4	3	1
Gm45217	0	2	1	0	6	0	1	0	0	0
Gm45218	0	0	0	0	0	0	0	0	0	0
Gm45219	0	0	0	0	0	0	0	0	0	0
Gm45220	83	27	25	47	43	29	46	47	40	52
Gm45221	5	3	8	9	3	4	7	0	4	11
Gm45222	24	22	19	12	14	31	17	15	16	4
Gm45223	172	197	280	256	274	433	402	260	347	213
Gm45224	0	1	0	0	0	0	0	0	0	0
Gm45225	0	0	0	0	0	0	0	0	0	0
Gm45226	0	0	0	0	0	0	0	0	0	0
Gm45227	0	0	0	0	0	0	0	0	0	0
Gm45228	0	0	0	0	0	0	0	0	0	0
Gm45231	0	0	0	0	0	0	0	0	0	0
Gm45232	0	0	0	0	0	0	0	0	0	0
Gm45233	0	0	0	0	0	0	0	0	0	0
Gm45234	0	0	0	0	0	0	0	1	0	0
Gm45235	16	28	18	20	35	45	55	40	25	20
Gm45236	0	0	0	0	0	0	0	0	0	0
Gm45237	0	0	0	0	0	0	0	0	0	0
Gm45238	0	0	0	0	0	0	0	0	0	0
Gm4524	0	0	0	0	0	0	0	0	0	0
Gm45240	1	0	0	1	0	4	0	0	3	1
Gm45241	0	0	0	0	0	0	0	0	0	0
Gm45242	13	14	8	15	10	10	13	10	11	11
Gm45244	2	0	0	0	0	0	1	0	0	0
Gm45245	0	0	0	0	0	0	0	0	0	0
Gm45246	0	0	0	2	1	0	0	0	1	1
Gm45247	0	0	0	0	0	0	0	0	0	0
Gm45249	0	0	0	0	0	0	0	0	0	0
Gm4525	0	0	1	0	0	0	1	0	0	0
Gm45250	23	28	28	36	22	42	49	33	27	57
Gm45251	76	66	72	124	86	126	139	128	128	108
Gm45252	0	0	0	0	0	0	0	0	0	0
Gm45253	0	0	0	0	0	0	0	0	0	0
Gm45255	0	0	0	0	0	0	0	0	0	0
Gm45257	0	0	0	0	0	0	0	0	0	0
Gm45258	0	0	0	0	0	0	0	0	0	0
Gm45259	0	0	0	0	0	0	0	0	0	0
Gm4526	0	0	0	0	0	0	0	0	0	0
Gm45261	0	0	0	0	0	0	0	0	0	0
Gm45262	0	0	0	0	0	0	0	0	0	0
