Gene	L10.D8.Tox.WT5.Tim3n_S10	L12.D8.Tox.KO1.Tim3n_S12	L14.D8.Tox.KO2.Tim3n_S14	L16.D8.Tox.KO3.Tim3n_S1	L18.D8.Tox.KO4.Tim3n_S3	L20.D8.Tox.KO5.Tim3n_S5	L2.D8.Tox.WT1.Tim3n_S2	L4.D8.Tox.WT2.Tim3n_S4	L6.D8.Tox.WT3.Tim3n_S6	L8.D8.Tox.WT4.Tim3n_S8
1700065O20Rik	0	0	0	0	0	0	0	0	0	0
1700066B17Rik	0	1	0	0	0	3	0	5	0	0
1700066B19Rik	72	129	67	44	41	54	68	65	52	49
1700066C05Rik	0	0	0	0	0	0	0	0	0	0
1700066J03Rik	0	0	0	0	0	0	0	0	0	0
1700066M21Rik	165	214	231	188	96	273	134	213	152	205
1700066N21Rik	0	0	0	0	0	0	0	0	0	0
1700066O22Rik	0	0	0	0	0	0	0	0	0	0
1700067G17Rik	0	0	0	0	0	0	0	0	0	0
1700067K01Rik	6	4	0	19	5	8	0	13	8	31
1700067P10Rik	0	0	0	0	0	0	0	0	0	0
1700069B07Rik	0	3	2	0	0	1	1	1	2	0
1700069L16Rik	0	0	0	0	0	0	0	0	0	0
1700069P05Rik	0	0	0	0	0	0	0	0	0	0
1700071G01Rik	0	0	0	0	0	0	0	0	0	0
1700071K01Rik	0	0	0	0	0	0	0	0	0	0
1700071M16Rik	105	66	122	52	50	14	31	201	141	259
1700072B07Rik	0	0	0	0	0	0	0	0	0	0
1700072G22Rik	0	0	0	0	0	0	0	0	0	0
1700072O05Rik	0	0	0	0	0	0	0	0	0	0
1700073E17Rik	0	0	0	0	0	1	0	0	0	0
1700074A21Rik	0	0	0	0	0	0	0	0	1	0
1700074H08Rik	0	0	0	0	0	0	0	1	0	0
1700074P13Rik	4	0	0	0	0	0	0	0	0	0
1700080E11Rik	0	0	0	0	0	0	0	0	0	0
1700080G11Rik	0	0	0	0	0	0	0	0	0	0
1700080N15Rik	0	0	0	0	0	0	0	0	0	0
1700080O16Rik	0	0	0	0	0	0	0	0	0	0
1700081B01Rik	0	0	0	0	0	0	0	0	0	0
1700081H04Rik	0	0	0	0	0	0	0	0	0	0
1700081N11Rik	4	0	1	1	1	1	0	0	1	4
1700082M22Rik	0	3	1	0	0	1	5	0	0	1
1700083H02Rik	0	0	0	0	0	0	0	0	0	0
1700084C06Rik	0	0	0	0	0	0	0	0	0	0
1700084E18Rik	19	29	26	22	4	16	29	11	22	7
1700084F23Rik	0	0	0	0	0	0	0	0	0	0
1700084J12Rik	0	1	0	0	0	0	0	0	1	0
1700084M14Rik	0	0	0	0	0	0	0	0	0	0
1700085C21Rik	0	0	0	0	0	0	0	0	0	0
1700086D15Rik	0	0	0	0	0	0	0	0	0	0
1700086L19Rik	0	0	0	0	0	0	0	0	0	0
1700086O06Rik	75	74	52	67	26	50	25	33	40	29
1700086P04Rik	8	0	5	4	0	0	0	5	0	0
1700088E04Rik	2	5	7	15	0	2	1	6	3	6
1700091H14Rik	0	0	0	0	0	0	0	0	0	0
1700092C02Rik	0	0	0	0	0	0	0	0	0	0
1700092C10Rik	0	0	0	0	0	0	0	0	0	0
1700092C17Rik	0	0	0	1	0	0	0	0	0	3
1700092E16Rik	0	0	0	1	0	0	0	0	0	0
1700092E19Rik	0	0	0	0	0	0	0	0	0	0
1700092K14Rik	0	0	0	0	0	0	0	0	0	0
1700092M07Rik	2	4	1	4	2	1	1	4	1	2
1700093J21Rik	0	0	0	0	0	0	0	0	0	5
1700093K21Rik	0	0	0	0	2	0	0	1	0	2
1700094J05Rik	0	0	0	0	0	0	0	0	0	0
1700094M23Rik	1	0	0	0	0	0	0	0	0	0
1700094M24Rik	0	0	0	0	0	0	0	0	0	0
1700095A13Rik	0	0	0	0	0	0	0	0	0	0
1700095A21Rik	0	0	0	0	0	0	0	0	0	0
1700095B10Rik	0	0	0	0	0	0	0	0	0	0
1700095J03Rik	0	0	0	0	0	0	0	0	0	0
1700095J07Rik	1	0	0	1	0	0	0	0	0	0
1700095J12Rik	1	0	0	0	3	0	4	9	1	4
1700095K22Rik	0	0	0	0	0	0	0	0	0	0
1700096J18Rik	0	0	0	0	0	0	0	0	0	0
1700096K18Rik	113	161	176	127	75	134	84	93	73	50
1700097M23Rik	0	0	0	0	0	1	0	0	0	0
1700097N02Rik	364	446	452	222	237	323	297	337	265	168
1700099I09Rik	0	0	0	0	0	1	0	0	0	0
1700100L14Rik	0	0	0	0	0	0	0	0	0	0
1700101I11Rik	1	9	7	3	4	1	0	0	0	0
1700101I19Rik	0	0	0	0	0	0	0	0	0	0
1700101O22Rik	0	0	0	0	0	0	0	0	0	0
1700102F20Rik	0	0	0	0	0	0	0	0	0	0
1700102P08Rik	11	15	27	14	14	21	12	6	4	20
1700104B16Rik	0	0	0	0	0	0	0	0	0	0
1700104L18Rik	0	0	0	0	0	0	0	0	0	0
1700105G05Rik	0	0	0	0	0	0	0	0	0	0
1700105P06Rik	1	9	2	1	0	2	2	3	0	2
1700108F19Rik	0	0	0	0	0	0	0	0	0	0
1700108J01Rik	0	0	0	0	0	0	1	0	0	0
1700108N06Rik	0	0	0	0	0	0	0	0	0	0
1700108N11Rik	0	0	0	0	0	0	0	0	0	0
1700109G14Rik	0	0	0	0	3	0	0	0	0	0
1700109G15Rik	0	0	0	0	0	0	0	0	0	0
1700109H08Rik	50	51	49	73	45	72	53	67	40	61
1700109I08Rik	0	0	0	0	0	0	0	0	0	0
1700109K24Rik	0	0	0	0	0	0	0	0	0	0
1700110C19Rik	0	1	2	0	0	0	0	0	0	0
1700110I01Rik	0	0	0	0	0	0	0	0	0	0
1700110I07Rik	0	0	0	0	0	0	0	0	0	0
1700110K17Rik	3	0	0	1	3	2	0	1	0	1
1700111E14Rik	0	0	0	0	0	0	0	0	0	0
1700111N16Rik	0	0	0	0	0	0	0	0	0	0
1700112D23Rik	0	0	0	0	0	0	0	0	0	3
1700112H15Rik	0	0	0	0	0	0	0	0	0	0
1700112J05Rik	0	0	0	0	0	0	0	0	0	0
1700112J16Rik	6	3	4	0	0	1	2	10	3	3
1700112K13Rik	0	0	0	0	0	0	0	0	0	0
1700112L15Rik	0	0	0	0	0	0	0	0	0	0
1700112M02Rik	0	0	0	0	0	0	0	0	0	0
1700113A16Rik	18	32	20	28	24	37	15	14	14	14
1700113B19Rik	0	0	0	0	0	0	0	0	0	1
1700113H08Rik	0	0	0	0	0	0	0	0	0	0
1700116B05Rik	0	0	0	0	0	0	0	0	0	0
1700119H24Rik	0	0	0	0	0	0	0	0	0	0
1700119I11Rik	1	0	0	0	0	0	0	0	0	0
1700120B22Rik	0	0	0	0	0	0	0	0	0	0
1700120C14Rik	31	55	43	48	34	57	29	39	42	39
1700120C18Rik	0	0	0	0	0	0	0	0	0	0
1700120E14Rik	0	0	0	0	0	0	0	0	0	0
1700120G07Rik	0	0	0	0	0	0	0	0	0	0
1700120G11Rik	0	0	0	0	0	0	0	0	0	0
1700120K04Rik	0	0	0	0	0	0	0	0	0	0
1700120O09Rik	0	0	0	0	0	0	0	0	0	0
1700121C08Rik	0	0	0	0	0	0	0	0	0	0
1700121L03Rik	0	0	0	0	0	0	0	0	0	0
1700121L16Rik	0	0	0	0	0	0	0	0	0	0
1700121N20Rik	0	0	0	0	0	0	0	0	0	0
1700122D07Rik	0	0	0	0	0	0	0	0	0	0
1700122E12Rik	9	4	9	7	2	7	3	7	8	7
1700122H20Rik	0	0	0	3	0	0	0	0	0	0
1700122O11Rik	0	0	0	0	0	0	0	0	0	0
1700123J17Rik	0	0	9	0	0	0	0	0	1	0
1700123K08Rik	0	0	0	0	0	0	0	0	0	0
1700123L14Rik	0	0	0	0	0	0	0	0	0	0
1700123M08Rik	14	8	29	15	5	14	3	11	6	4
1700123O12Rik	0	0	0	0	0	0	0	0	0	0
1700123O20Rik	1118	1439	1420	1329	885	1492	1131	1287	956	1210
1700123O21Rik	0	0	0	0	0	0	0	0	0	0
1700124L16Rik	0	6	2	2	4	0	2	0	5	6
1700124M09Rik	0	0	0	0	0	0	0	0	0	0
1700125G02Rik	0	0	0	0	0	0	0	0	0	0
1700125G22Rik	0	0	0	0	0	0	0	0	1	0
1700125H03Rik	0	0	0	1	0	0	0	0	0	0
1700125H20Rik	0	0	4	0	0	0	0	0	0	2
1700126A01Rik	0	0	0	0	0	0	0	0	0	0
1700126G02Rik	1	5	1	2	1	1	0	0	0	5
1700126H18Rik	0	0	0	0	0	0	0	0	0	0
1700127F24Rik	0	0	0	0	0	0	0	0	0	0
1700128A07Rik	0	0	0	0	0	0	0	2	0	0
1700128E19Rik	0	0	0	0	0	0	0	0	0	0
1700128F08Rik	0	0	0	0	0	0	0	0	0	0
1700129C05Rik	0	0	0	0	0	0	0	0	0	0
1700129L04Rik	0	0	0	0	0	0	0	0	0	0
1810006J02Rik	6	0	4	4	2	1	3	6	0	8
1810007C17Rik	0	0	0	0	0	0	0	0	0	0
1810007D17Rik	0	0	0	0	0	0	0	0	0	0
1810008B01Rik	0	0	2	0	1	1	0	0	0	0
1810008I18Rik	0	0	0	0	0	0	0	0	1	1
1810009A15Rik	19	19	17	15	10	28	11	18	17	11
1810009J06Rik	0	0	0	0	0	0	0	0	0	0
1810010D01Rik	0	0	0	0	0	0	0	3	1	0
1810010H24Rik	16	12	30	22	22	19	28	16	8	24
1810010K12Rik	0	0	0	0	0	0	0	0	0	0
1810011H11Rik	16	19	8	4	0	4	0	16	17	46
1810012K08Rik	4	5	2	1	2	1	3	1	2	5
1810012K16Rik	6	6	3	8	7	2	4	6	5	6
1810013D15Rik	0	0	0	0	0	0	0	0	0	0
1810013L24Rik	708	748	895	926	466	665	579	767	573	749
1810014B01Rik	108	86	86	48	32	96	51	72	21	48
1810017P11Rik	0	0	0	0	0	0	0	0	0	0
1810018F18Rik	0	0	0	0	0	0	0	0	0	0
1810019D21Rik	1	0	0	1	0	1	3	0	0	1
1810019N24Rik	10	9	14	1	6	4	8	15	4	5
1810020O05Rik	0	0	0	0	0	0	0	0	0	0
1810021B22Rik	16	9	8	7	8	0	5	7	5	22
1810022K09Rik	933	1009	1094	513	403	644	428	570	482	522
1810024B03Rik	26	69	50	30	11	27	27	44	29	25
1810026B05Rik	1207	1536	1551	1093	787	1218	879	1032	839	907
1810030O07Rik	1946	1902	1965	2104	2074	2993	2164	2468	2062	1885
1810032O08Rik	119	140	131	123	126	113	114	128	131	160
1810034E14Rik	163	263	142	219	179	228	239	149	196	143
1810037I17Rik	1968	2016	2503	1736	1242	2280	1583	1864	1488	1664
1810041H14Rik	164	192	110	100	57	151	113	136	152	51
1810041L15Rik	2	0	0	0	0	0	6	0	0	0
1810043G02Rik	358	419	364	356	217	235	282	461	362	505
1810044D09Rik	30	58	40	21	9	34	19	28	16	12
1810046K07Rik	4	2	10	2	2	0	0	4	0	15
1810049I09Rik	0	0	0	0	0	0	0	0	0	0
1810049J17Rik	0	0	0	0	0	0	0	0	0	0
1810053B23Rik	0	0	0	0	0	0	0	0	0	0
1810055G02Rik	179	163	229	159	157	116	73	182	159	124
1810058I24Rik	1125	1501	1371	1400	908	1376	1056	1324	1059	922
1810059C17Rik	1	1	5	0	1	0	0	1	1	1
1810059H22Rik	3	7	4	8	8	5	1	8	4	1
1810062G17Rik	16	26	18	20	17	33	15	19	20	19
1810062O18Rik	32	28	32	19	14	19	17	21	9	6
1810063I02Rik	0	0	0	0	0	0	0	0	0	0
1810064F22Rik	0	0	0	0	0	0	0	0	0	0
1810065E05Rik	0	0	0	0	0	1	1	3	0	1
2010001A14Rik	57	70	53	40	23	38	38	44	42	18
2010001K21Rik	2	0	0	1	0	0	0	1	0	0
2010001M07Rik	0	0	0	0	0	0	0	0	0	0
2010003K11Rik	0	0	0	0	0	0	0	0	0	0
2010005H15Rik	7	0	18	6	2	15	6	0	13	3
2010007H06Rik	6	6	11	11	6	3	6	21	17	22
2010008C14Rik	65	88	108	63	56	108	83	83	86	56
2010009K17Rik	1	0	0	4	0	0	2	6	2	0
2010010A06Rik	0	0	0	0	0	0	4	0	0	0
2010013B24Rik	4	4	2	3	0	0	0	1	1	1
2010015M23Rik	29	33	28	26	9	19	23	14	15	14
2010016I18Rik	393	430	325	376	217	485	379	481	359	251
2010103J01Rik	0	0	1	0	1	2	2	3	1	0
2010106C02Rik	0	0	0	0	0	0	0	0	0	0
2010106E10Rik	0	0	0	0	0	0	0	0	0	0
2010107E04Rik	1929	2263	2556	1146	691	1295	662	995	889	985
2010109A12Rik	14	32	20	34	17	12	27	21	21	32
2010109I03Rik	19	67	52	16	20	62	33	44	29	22
2010109P13Rik	0	0	0	0	0	0	0	0	0	0
2010110E17Rik	0	0	4	1	0	0	0	0	0	6
2010110G14Rik	0	0	0	0	0	0	0	0	0	0
2010110K18Rik	15	13	7	11	23	22	9	17	10	13
2010111I01Rik	1807	2443	3397	2302	1924	2808	2053	2276	1564	1341
2010204K13Rik	12	18	24	16	8	11	6	11	16	13
2010300C02Rik	39	51	32	46	37	85	70	53	32	36
2010300F17Rik	37	23	60	17	34	53	36	39	19	3
2010308F09Rik	0	0	0	1	0	0	0	0	0	0
2010309G21Rik	7	6	5	1	2	1	1	9	2	36
2010310C07Rik	0	6	1	1	0	0	0	0	0	4
2010315B03Rik	411	520	400	201	232	393	291	393	290	326
2010320M18Rik	116	114	180	137	87	144	88	148	135	110
2010320O07Rik	0	0	0	0	0	0	0	0	0	0
2200002A13Rik	0	0	0	0	0	0	0	0	0	0
2200002D01Rik	9	15	14	18	30	14	5	14	9	19
2200002J24Rik	0	0	0	0	0	0	0	0	0	0
2200007N16Rik	0	0	0	0	0	0	0	0	0	0
2210008F06Rik	0	3	0	0	0	3	1	4	0	5
2210010C04Rik	14	7	5	2	0	0	0	1	0	10
2210011C24Rik	47	116	111	105	74	159	65	38	59	40
2210011K15Rik	0	0	0	0	0	0	0	0	0	0
2210016F16Rik	1638	1806	1928	1840	1340	2050	1705	1757	1657	1732
2210016L21Rik	595	584	621	580	362	669	493	605	475	489
2210017I01Rik	0	0	0	0	0	0	0	0	0	0
2210039B01Rik	0	0	0	0	0	0	0	0	1	0
2210406H18Rik	80	29	82	36	17	5	26	101	54	127
2210406O10Rik	6	2	6	0	5	6	0	7	2	7
2210407C18Rik	0	0	0	0	0	0	0	0	0	0
2210408F21Rik	34	17	47	22	7	6	25	42	55	46
2210408I21Rik	92	37	61	19	48	50	18	35	23	22
2210409E12Rik	0	0	1	0	0	0	0	0	0	0
2210411M09Rik	0	0	1	0	0	0	0	0	0	2
2210412B16Rik	0	3	0	0	0	0	0	1	0	3
2210414B05Rik	25	1	0	7	0	1	0	7	1	8
2210414F02Rik	0	0	0	0	0	0	0	0	0	0
2210417A02Rik	22	14	12	12	13	17	15	11	10	5
2210418O10Rik	0	0	0	0	0	0	0	0	0	0
2210420H20Rik	0	0	0	0	0	0	0	0	0	0
2300002M23Rik	0	0	4	1	0	0	2	0	0	3
2300003K06Rik	0	0	0	0	0	0	0	0	0	0
2300009A05Rik	116	129	145	77	54	73	62	56	46	61
2310001H17Rik	1168	1533	1080	1292	798	1626	1035	1226	940	740
2310001K20Rik	0	0	0	0	0	0	0	0	0	0
2310001K24Rik	4	2	1	1	2	1	1	2	2	0
2310002D06Rik	0	0	0	0	0	0	0	0	0	0
2310002F09Rik	4	4	1	4	1	3	0	7	9	0
2310002L09Rik	0	0	0	0	0	0	0	0	0	0
2310003L06Rik	0	0	0	0	0	0	0	0	0	0
2310003N18Rik	0	0	0	0	0	0	0	0	0	0
2310005A03Rik	0	0	0	0	0	0	0	0	0	0
2310005E17Rik	0	0	0	0	0	0	0	0	0	0
2310007B03Rik	0	0	0	0	0	0	0	0	0	0
2310008N11Rik	0	0	0	0	0	0	0	0	0	5
2310009A05Rik	260	248	227	179	146	262	145	214	152	162
2310009B15Rik	112	129	143	119	44	108	89	93	75	85
2310010J17Rik	52	96	73	33	13	39	27	22	19	15
2310011J03Rik	1525	1920	2036	1734	1328	2168	1316	1669	1220	1397
2310014F06Rik	0	0	0	1	0	0	1	0	0	0
2310015A10Rik	143	185	106	218	82	155	93	104	113	107
2310015D24Rik	0	0	0	0	0	0	0	0	0	0
2310015K22Rik	0	0	0	2	0	0	0	0	0	0
2310016D03Rik	0	0	0	0	0	0	0	0	0	0
2310016D23Rik	2	5	1	2	2	7	1	0	1	1
2310016G11Rik	0	0	0	0	0	0	0	0	0	0
2310020H05Rik	0	0	0	0	0	0	0	0	0	0
2310022A10Rik	681	630	830	752	459	639	506	862	753	803
2310022B05Rik	251	169	190	189	140	146	121	174	138	146
2310026I22Rik	2	0	1	1	0	4	2	0	2	0
2310026L22Rik	7	21	13	13	11	6	19	3	5	4
2310030A07Rik	0	0	0	0	0	0	0	0	0	0
2310030G06Rik	0	0	0	0	0	0	0	0	0	0
2310031A07Rik	148	167	399	117	115	125	127	126	76	68
2310033P09Rik	323	332	339	301	221	283	217	255	188	232
2310034C09Rik	0	0	0	0	0	0	0	0	0	0
2310034G01Rik	16	12	10	5	1	0	10	7	4	12
2310034O05Rik	0	0	0	0	0	0	0	0	0	0
2310035C23Rik	1096	846	1271	988	851	1275	871	1246	931	1001
2310039H08Rik	364	452	431	432	272	342	275	364	266	270
2310039L15Rik	0	0	0	1	0	0	0	0	0	0
2310040G07Rik	0	0	3	1	4	1	0	0	0	1
2310040G24Rik	32	14	17	13	5	4	12	35	26	44
2310043L19Rik	0	0	0	0	0	0	0	0	0	0
2310043M15Rik	2	2	3	4	9	2	6	2	2	2
2310043O21Rik	0	0	0	0	2	0	1	0	0	0
2310043P16Rik	46	66	30	78	80	79	87	92	56	18
2310044K18Rik	4	3	3	0	5	4	1	0	6	3
2310046K23Rik	0	0	0	0	0	0	0	0	0	0
2310047D07Rik	2	0	1	1	1	0	0	0	1	4
2310050C09Rik	0	0	0	0	0	0	0	0	0	0
2310057J18Rik	0	0	0	0	0	0	0	0	2	0
2310057M21Rik	337	476	438	346	261	318	267	289	261	293
2310057N15Rik	0	0	0	0	0	0	0	0	0	0
2310058D17Rik	40	47	46	47	47	50	64	68	58	57
2310061I04Rik	340	498	470	373	262	321	218	218	243	291
2310061N02Rik	0	0	0	0	0	0	0	0	0	0
2310065F04Rik	0	0	0	0	0	0	0	0	0	0
2310068J16Rik	5	10	4	3	2	4	2	2	1	0
2310069B03Rik	0	0	0	0	0	0	0	0	0	0
2310074N15Rik	3	5	4	1	1	1	3	1	4	0
2310075C17Rik	0	0	0	0	0	0	0	0	0	0
2310079G19Rik	0	0	0	0	0	0	0	0	0	0
2310081O03Rik	0	0	0	0	0	0	0	0	0	0
2400006E01Rik	0	0	0	0	0	0	0	0	0	0
2410002F23Rik	1295	1134	1566	1045	718	1166	852	1157	850	1155
2410003L11Rik	2	1	0	3	0	1	0	0	5	2
2410004B18Rik	485	576	611	511	351	613	380	429	405	453
2410004I01Rik	0	0	0	0	0	0	0	0	0	0
2410004P03Rik	29	43	36	18	34	53	38	34	55	25
2410006H16Rik	543	519	517	421	150	319	191	395	284	323
2410012E07Rik	0	0	0	0	0	0	0	0	3	4
2410015M20Rik	1393	1741	1686	1237	848	1589	991	1338	1064	978
2410017I17Rik	10	8	7	0	1	0	0	0	1	2
2410018L13Rik	0	1	0	0	8	2	5	3	5	0
2410021H03Rik	0	0	0	0	0	0	0	0	0	1
2410022M11Rik	77	97	74	119	96	91	102	98	63	70
2410024N13Rik	0	0	0	0	0	0	0	0	0	0
2410080I02Rik	0	0	0	0	0	0	0	1	0	0
2410089E03Rik	153	218	318	181	307	407	380	220	200	158
2410124H12Rik	0	0	0	0	0	0	0	0	0	0
2410131K14Rik	255	302	330	309	216	348	309	316	289	357
2410137M14Rik	0	0	0	0	0	0	1	0	0	0
2410141K09Rik	0	0	0	0	0	0	0	0	0	0
2410152P15Rik	0	0	0	0	0	0	0	0	0	0
2500002B13Rik	34	21	26	31	4	42	7	25	31	45
2500004C02Rik	137	110	85	62	68	83	66	66	57	53
2510002D24Rik	621	743	560	540	462	724	438	581	371	344
2510009E07Rik	3	5	9	24	32	0	10	30	18	18
2510016D11Rik	3	10	10	11	3	8	13	4	3	9
2510017J16Rik	10	15	18	10	10	29	16	15	4	9
2510039O18Rik	3141	3422	3864	3647	3240	4279	3607	4328	3587	3332
2510046G10Rik	43	70	54	40	33	48	33	54	34	25
2600006K01Rik	34	32	33	26	30	30	23	21	23	13
2600014E21Rik	0	0	0	0	0	0	0	0	0	0
2610001A08Rik	0	8	0	0	0	0	0	0	0	4
2610001J05Rik	1390	1684	1908	1225	964	1307	1075	1360	1090	1205
2610002M06Rik	562	656	625	406	335	580	332	429	385	424
2610005L07Rik	62	72	70	57	48	78	74	89	59	56
2610008E11Rik	386	366	360	425	206	437	426	359	279	193
2610011E03Rik	0	0	0	0	0	0	0	0	0	0
2610012C04Rik	0	0	0	0	0	0	0	0	0	0
2610016A17Rik	0	0	0	0	0	0	0	0	0	0
2610017A05Rik	57	39	55	43	38	67	50	51	29	14
2610020C07Rik	39	110	76	32	54	109	38	74	52	29
2610020F03Rik	0	0	0	0	0	0	0	0	0	0
2610021A01Rik	333	277	318	304	277	459	363	240	216	234
2610024D14Rik	2	6	1	3	3	1	5	3	1	3
2610027F03Rik	0	0	0	0	0	0	0	0	0	0
2610027K06Rik	2	7	0	1	2	0	0	0	2	0
2610028D06Rik	5	18	12	27	6	3	1	10	2	10
2610028E06Rik	0	0	0	0	0	0	0	0	0	0
2610028H24Rik	0	0	0	0	0	1	0	0	1	0
2610034O05Rik	0	0	0	0	0	0	0	0	0	0
2610035D17Rik	265	166	89	187	114	240	229	233	161	161
2610035F20Rik	0	0	0	0	0	0	0	0	0	0
2610037D02Rik	11	12	10	14	3	7	7	10	6	12
2610042L04Rik	0	0	0	0	0	0	0	1	0	0
2610044O15Rik8	379	447	348	303	288	370	277	238	239	170
2610105M22Rik	0	0	0	0	0	0	0	0	0	0
2610203C20Rik	0	0	1	0	0	1	0	0	0	0
2610203C22Rik	1	0	1	0	0	0	0	2	0	3
2610204G07Rik	0	3	2	1	4	1	0	1	2	1
2610206C17Rik	3	1	10	3	5	8	18	7	0	10
2610300A13Rik	0	0	0	0	0	0	0	0	0	0
2610300M13Rik	1	0	0	1	0	0	0	0	1	0
2610301B20Rik	335	317	246	372	133	396	286	322	236	278
2610303G11Rik	0	0	0	0	0	0	0	0	0	0
2610306M01Rik	76	106	76	53	59	88	100	63	56	45
2610306O10Rik	0	2	0	2	0	4	0	1	1	3
2610307P16Rik	1	2	0	3	1	5	3	11	11	2
2610316D01Rik	0	0	0	0	0	0	0	0	0	0
2610318N02Rik	368	534	722	578	748	792	380	451	419	287
2610507B11Rik	3628	3356	4895	3204	3261	4945	3111	5409	3651	4254
2610507I01Rik	168	132	148	183	70	112	83	173	146	207
2610509F24Rik	2	1	0	3	1	2	0	1	2	3
2610524H06Rik	595	892	980	781	529	771	547	782	567	588
2610528A11Rik	3	7	5	8	3	2	1	3	1	2
2610528J11Rik	0	0	0	0	0	0	0	0	0	0
2700012I20Rik	4	4	7	11	1	4	4	10	4	6
2700016F22Rik	8	21	10	4	4	36	10	5	11	10
2700029L08Rik	0	0	4	0	0	0	0	0	2	0
2700033N17Rik	0	0	1	0	0	0	0	0	0	0
2700038G22Rik	113	104	114	102	81	122	92	109	73	119
2700046A07Rik	0	0	0	0	0	0	0	0	0	0
2700046G09Rik	3	6	10	0	1	0	0	20	0	16
2700049A03Rik	384	347	416	301	327	470	464	353	349	416
2700062C07Rik	343	367	361	420	301	389	326	300	290	291
2700068H02Rik	0	0	2	0	0	0	0	0	0	0
2700069I18Rik	0	0	0	0	0	0	0	0	0	0
2700078F05Rik	3	0	0	0	1	1	0	0	0	1
2700080J24Rik	0	0	0	0	0	0	0	0	0	0
2700081O15Rik	12	37	27	10	3	15	3	18	16	21
2700089I24Rik	0	0	0	0	0	0	0	0	0	0
2700097O09Rik	349	431	698	357	289	512	264	252	280	188
2700099C18Rik	150	192	263	173	199	253	119	149	117	140
2810001G20Rik	447	716	572	656	602	804	645	563	550	230
2810002D19Rik	242	258	145	114	120	203	171	150	135	142
2810004N23Rik	832	812	1028	829	718	827	814	921	702	709
2810006K23Rik	265	191	157	159	122	210	174	265	194	190
2810013P06Rik	489	629	543	607	491	731	516	771	602	485
2810021J22Rik	170	159	185	199	161	178	185	209	139	110
2810025M15Rik	98	121	199	105	93	73	68	71	43	96
2810029C07Rik	14	15	6	5	7	1	14	7	10	1
2810030D12Rik	0	0	0	0	0	0	0	0	0	0
2810032G03Rik	0	0	0	0	0	0	0	0	0	0
2810039B14Rik	110	118	135	120	154	187	133	151	119	64
2810047C21Rik1	0	0	0	0	0	0	0	0	0	0
2810049E08Rik	0	0	0	0	0	0	0	0	0	0
2810402E24Rik	177	214	289	217	165	184	209	206	136	132
2810403A07Rik	2389	2542	2800	2214	1691	2627	2124	2527	1992	2550
2810403D21Rik	93	86	88	51	49	82	61	68	51	72
2810404F17Rik	0	0	0	0	0	0	0	0	0	0
2810404M03Rik	0	0	0	0	0	0	0	0	0	0
2810405F15Rik	0	0	0	0	0	0	0	0	0	0
2810405F17Rik	39	39	39	67	41	71	55	43	61	31
2810407A14Rik	0	0	0	0	0	0	0	0	0	0
2810408A11Rik	16	58	44	39	23	12	9	31	26	25
2810408I11Rik	56	89	109	53	30	60	19	37	39	55
2810410L24Rik	0	0	0	0	0	0	0	0	0	0
2810414N06Rik	39	52	44	13	50	38	27	23	30	33
2810425M01Rik	11	20	22	15	10	23	33	7	9	7
2810428J06Rik	10	11	16	6	8	13	2	15	3	1
2810429I04Rik	11	23	19	7	9	36	12	17	11	8
2810430I11Rik	0	0	0	0	0	0	0	0	0	0
2810432F15Rik	0	0	0	0	0	0	0	0	0	0
2810433D01Rik	0	0	0	0	0	0	0	0	0	0
2810442N19Rik	0	0	0	0	1	0	2	3	0	2
2810454H06Rik	31	45	30	10	6	22	9	34	15	16
2810455O05Rik	40	31	53	54	19	44	32	22	19	21
2810459M11Rik	4	4	0	0	0	0	0	0	5	0
2810468N07Rik	60	62	84	94	70	75	81	75	50	29
2810471M01Rik	0	0	0	0	0	0	0	0	0	0
2810474O19Rik	3174	3250	2736	2786	1923	2928	2719	3453	2989	3303
2900002M20Rik	0	0	0	0	0	0	0	0	0	0
2900005J15Rik	39	36	57	31	10	27	11	56	29	58
2900009J06Rik	0	0	0	0	0	0	0	0	0	0
2900011O08Rik	0	0	0	0	0	0	0	0	1	0
2900018N21Rik	0	0	0	0	0	0	0	0	0	0
2900022M07Rik	0	0	0	0	0	0	0	0	0	0
2900024D18Rik	0	0	0	0	0	0	0	0	0	0
2900026A02Rik	51	36	47	74	25	65	47	29	51	55
2900027M19Rik	0	0	0	0	0	0	0	0	0	0
2900035J10Rik	0	0	0	0	0	0	0	0	0	0
2900037B21Rik	0	0	0	0	0	0	0	0	0	0
2900041M22Rik	22	29	17	27	18	34	21	30	20	15
2900042G08Rik	0	0	0	0	0	0	0	0	0	0
2900042K21Rik	1	3	2	0	0	0	0	0	1	0
2900045O20Rik	0	0	0	2	0	0	0	0	3	0
2900052L18Rik	4	1	8	6	3	9	3	1	0	0
2900052N01Rik	8	0	4	3	0	0	0	9	0	6
2900055J20Rik	5	1	5	2	1	0	1	1	2	1
2900060B14Rik	11	14	4	2	2	8	6	1	5	8
2900060N12Rik	0	0	0	0	0	0	0	0	0	0
2900064F13Rik	0	0	0	0	0	0	0	0	0	0
2900064K03Rik	0	0	0	0	0	0	0	0	0	0
2900069G24Rik	0	0	0	0	0	0	0	0	0	0
2900072N19Rik	0	0	0	0	0	0	0	0	0	0
2900076A07Rik	126	123	92	130	93	130	132	90	48	97
2900076G11Rik	3	0	0	0	0	0	0	5	0	0
2900078I11Rik	0	3	1	8	4	0	2	8	0	2
